t_s,D_compressed_um,D_extended_um,eps_axial_pct,sigma_on
35.530758,196.6672,201.6664,1.666420,0
35.540135,196.6703,201.6649,1.664858,0
35.549512,196.6734,201.6633,1.663297,0
35.558890,196.6765,201.6617,1.661738,0
35.568267,196.6796,201.6602,1.660181,0
35.577644,196.6828,201.6586,1.658625,0
35.587022,196.6859,201.6571,1.657070,0
35.596399,196.6890,201.6555,1.655517,0
35.605776,196.6921,201.6540,1.653965,0
35.615154,196.6952,201.6524,1.652415,0
35.624531,196.6983,201.6509,1.650866,0
35.633908,196.7014,201.6493,1.649319,0
35.643286,196.7045,201.6478,1.647773,0
35.652663,196.7075,201.6462,1.646228,0
35.662041,196.7106,201.6447,1.644685,0
35.671418,196.7137,201.6431,1.643144,0
35.680795,196.7168,201.6416,1.641604,0
35.690173,196.7199,201.6401,1.640065,0
35.699550,196.7229,201.6385,1.638528,0
35.708927,196.7260,201.6370,1.636992,0
35.718305,196.7291,201.6355,1.635458,0
35.727682,196.7322,201.6339,1.633925,0
35.737059,196.7352,201.6324,1.632393,0
35.746437,196.7383,201.6309,1.630863,0
35.755814,196.7413,201.6293,1.629335,0
35.765191,196.7444,201.6278,1.627808,0
35.774569,196.7474,201.6263,1.626282,0
35.783946,196.7505,201.6248,1.624758,0
35.793323,196.7535,201.6232,1.623235,0
35.802701,196.7566,201.6217,1.621713,0
35.812078,196.7596,201.6202,1.620193,0
35.821455,196.7627,201.6187,1.618675,0
35.830833,196.7657,201.6172,1.617157,0
35.840210,196.7687,201.6156,1.615642,0
35.849587,196.7717,201.6141,1.614127,0
35.858965,196.7748,201.6126,1.612614,0
35.868342,196.7778,201.6111,1.611103,0
35.877719,196.7808,201.6096,1.609593,0
35.887097,196.7838,201.6081,1.608084,0
35.896474,196.7868,201.6066,1.606577,0
35.905851,196.7899,201.6051,1.605071,0
35.915229,196.7929,201.6036,1.603567,0
35.924606,196.7959,201.6021,1.602064,0
35.933983,196.7989,201.6006,1.600562,0
35.943361,196.8019,201.5991,1.599062,0
35.952738,196.8049,201.5976,1.597563,0
35.962116,196.8079,201.5961,1.596066,0
35.971493,196.8109,201.5946,1.594570,0
35.980870,196.8138,201.5931,1.593075,0
35.990248,196.8168,201.5916,1.591582,0
35.999625,196.8198,201.5901,1.590090,0
36.009002,196.8228,201.5886,1.588600,0
36.018380,196.8258,201.5871,1.587111,0
36.027757,196.8288,201.5856,1.585623,0
36.037134,196.8317,201.5841,1.584137,0
36.046512,196.8347,201.5827,1.582652,0
36.055889,196.8377,201.5812,1.581169,0
36.065266,196.8406,201.5797,1.579687,0
36.074644,196.8436,201.5782,1.578206,0
36.084021,196.8465,201.5767,1.576727,0
36.093398,196.8495,201.5752,1.575249,0
36.102776,196.8525,201.5738,1.573773,0
36.112153,196.8554,201.5723,1.572297,0
36.121530,196.8584,201.5708,1.570824,0
36.130908,196.8613,201.5694,1.569351,0
36.140285,196.8642,201.5679,1.567881,0
36.149662,196.8672,201.5664,1.566411,0
36.159040,196.8701,201.5649,1.564943,0
36.168417,196.8730,201.5635,1.563476,0
36.177794,196.8760,201.5620,1.562011,0
36.187172,196.8789,201.5605,1.560546,0
36.196549,196.8818,201.5591,1.559084,0
36.205926,196.8848,201.5576,1.557622,0
36.215304,196.8877,201.5562,1.556162,0
36.224681,196.8906,201.5547,1.554704,0
36.234059,196.8935,201.5532,1.553247,0
36.243436,196.8964,201.5518,1.551791,0
36.252813,196.8993,201.5503,1.550336,0
36.262191,196.9022,201.5489,1.548883,0
36.271568,196.9051,201.5474,1.547431,0
36.280945,196.9080,201.5460,1.545981,0
36.290323,196.9109,201.5445,1.544532,0
36.299700,196.9138,201.5431,1.543084,0
36.309077,196.9167,201.5416,1.541638,0
36.318455,196.9196,201.5402,1.540193,0
36.327832,196.9225,201.5387,1.538749,0
36.337209,196.9254,201.5373,1.537307,0
36.346587,196.9283,201.5359,1.535866,0
36.355964,196.9311,201.5344,1.534427,0
36.365341,196.9340,201.5330,1.532988,0
36.374719,196.9369,201.5316,1.531552,0
36.384096,196.9398,201.5301,1.530116,0
36.393473,196.9426,201.5287,1.528682,0
36.402851,196.9455,201.5272,1.527249,0
36.412228,196.9484,201.5258,1.525818,0
36.421605,196.9512,201.5244,1.524387,0
36.430983,196.9541,201.5230,1.522959,0
36.440360,196.9569,201.5215,1.521531,0
36.449737,196.9598,201.5201,1.520105,0
36.459115,196.9626,201.5187,1.518680,0
36.468492,196.9655,201.5173,1.517257,0
36.477869,196.9683,201.5158,1.515835,0
36.487247,196.9712,201.5144,1.514414,0
36.496624,196.9740,201.5130,1.512995,0
36.506002,196.9768,201.5116,1.511576,0
36.515379,196.9797,201.5102,1.510160,0
36.524756,196.9825,201.5087,1.508744,0
36.534134,196.9853,201.5073,1.507330,0
36.543511,196.9882,201.5059,1.505917,0
36.552888,196.9910,201.5045,1.504506,0
36.562266,196.9938,201.5031,1.503096,0
36.571643,196.9966,201.5017,1.501687,0
36.581020,196.9994,201.5003,1.500279,0
36.590398,197.0023,201.4989,1.498873,0
36.599775,197.0051,201.4975,1.497468,0
36.609152,197.0079,201.4961,1.496065,0
36.618530,197.0107,201.4947,1.494662,0
36.627907,197.0135,201.4933,1.493261,0
36.637284,197.0163,201.4919,1.491862,0
36.646662,197.0191,201.4905,1.490463,0
36.656039,197.0219,201.4891,1.489066,0
36.665416,197.0247,201.4877,1.487671,0
36.674794,197.0274,201.4863,1.486276,0
36.684171,197.0302,201.4849,1.484883,0
36.693548,197.0330,201.4835,1.483491,0
36.702926,197.0358,201.4821,1.482101,0
36.712303,197.0386,201.4807,1.480712,0
36.721680,197.0414,201.4793,1.479324,0
36.731058,197.0441,201.4779,1.477937,0
36.740435,197.0469,201.4766,1.476552,0
36.749812,197.0497,201.4752,1.475168,0
36.759190,197.0524,201.4738,1.473785,0
36.768567,197.0552,201.4724,1.472404,0
36.777944,197.0580,201.4710,1.471024,0
36.787322,197.0607,201.4696,1.469645,0
36.796699,197.0635,201.4683,1.468268,0
36.806077,197.0662,201.4669,1.466892,0
36.815454,197.0690,201.4655,1.465517,0
36.824831,197.0717,201.4641,1.464143,0
36.834209,197.0745,201.4628,1.462771,0
36.843586,197.0772,201.4614,1.461400,0
36.852963,197.0799,201.4600,1.460030,0
36.862341,197.0827,201.4587,1.458661,0
36.871718,197.0854,201.4573,1.457294,0
36.881095,197.0881,201.4559,1.455928,0
36.890473,197.0909,201.4546,1.454564,0
36.899850,197.0936,201.4532,1.453200,0
36.909227,197.0963,201.4518,1.451838,0
36.918605,197.0990,201.4505,1.450477,0
36.927982,197.1018,201.4491,1.449118,0
36.937359,197.1045,201.4478,1.447760,0
36.946737,197.1072,201.4464,1.446403,0
36.956114,197.1099,201.4450,1.445047,0
36.965491,197.1126,201.4437,1.443693,0
36.974869,197.1153,201.4423,1.442339,0
36.984246,197.1180,201.4410,1.440987,0
36.993623,197.1207,201.4396,1.439637,0
37.003001,197.1234,201.4383,1.438287,0
37.012378,197.1261,201.4369,1.436939,0
37.021755,197.1288,201.4356,1.435593,0
37.031133,197.1315,201.4342,1.434247,0
37.040510,197.1342,201.4329,1.432903,0
37.049887,197.1369,201.4316,1.431560,0
37.059265,197.1396,201.4302,1.430218,0
37.068642,197.1422,201.4289,1.428877,0
37.078020,197.1449,201.4275,1.427538,0
37.087397,197.1476,201.4262,1.426200,0
37.096774,197.1503,201.4249,1.424863,0
37.106152,197.1529,201.4235,1.423528,0
37.115529,197.1556,201.4222,1.422193,0
37.124906,197.1583,201.4209,1.420860,0
37.134284,197.1609,201.4195,1.419529,0
37.143661,197.1636,201.4182,1.418198,0
37.153038,197.1663,201.4169,1.416869,0
37.162416,197.1689,201.4155,1.415541,0
37.171793,197.1716,201.4142,1.414214,0
37.181170,197.1742,201.4129,1.412889,0
37.190548,197.1769,201.4116,1.411564,0
37.199925,197.1795,201.4102,1.410241,0
37.209302,197.1822,201.4089,1.408919,0
37.218680,197.1848,201.4076,1.407599,0
37.228057,197.1874,201.4063,1.406279,0
37.237434,197.1901,201.4050,1.404961,0
37.246812,197.1927,201.4036,1.403644,0
37.256189,197.1953,201.4023,1.402329,0
37.265566,197.1980,201.4010,1.401014,0
37.274944,197.2006,201.3997,1.399701,0
37.284321,197.2032,201.3984,1.398389,0
37.293698,197.2058,201.3971,1.397079,0
37.303076,197.2085,201.3958,1.395769,0
37.312453,197.2111,201.3945,1.394461,0
37.321830,197.2137,201.3932,1.393154,0
37.331208,197.2163,201.3918,1.391848,0
37.340585,197.2189,201.3905,1.390544,0
37.349962,197.2215,201.3892,1.389240,0
37.359340,197.2241,201.3879,1.387938,0
37.368717,197.2267,201.3866,1.386637,0
37.378095,197.2293,201.3853,1.385337,0
37.387472,197.2319,201.3840,1.384039,0
37.396849,197.2345,201.3827,1.382742,0
37.406227,197.2371,201.3814,1.381446,0
37.415604,197.2397,201.3802,1.380151,0
37.424981,197.2423,201.3789,1.378857,0
37.434359,197.2449,201.3776,1.377565,0
37.443736,197.2475,201.3763,1.376274,0
37.453113,197.2500,201.3750,1.374984,0
37.462491,197.2526,201.3737,1.373695,0
37.471868,197.2552,201.3724,1.372407,0
37.481245,197.2578,201.3711,1.371121,0
37.490623,197.2603,201.3698,1.369836,0
37.500000,197.2629,201.3686,1.368552,0
