t_s,eps_single_pct,eps_mod_pct,sigma_on
19.659932,0.009638,9.178249,0
19.665933,0.009409,9.172742,0
19.671934,0.009186,9.167239,0
19.677936,0.008968,9.161739,0
19.683937,0.008756,9.156243,0
19.689938,0.008548,9.150750,0
19.695939,0.008345,9.145260,0
19.701940,0.008147,9.139773,0
19.707942,0.007954,9.134290,0
19.713943,0.007765,9.128810,0
19.719944,0.007581,9.123333,0
19.725945,0.007401,9.117860,0
19.731946,0.007226,9.112389,0
19.737948,0.007054,9.106923,0
19.743949,0.006887,9.101459,0
19.749950,0.006724,9.095999,0
19.755951,0.006564,9.090542,0
19.761952,0.006409,9.085088,0
19.767954,0.006257,9.079637,0
19.773955,0.006108,9.074190,0
19.779956,0.005963,9.068746,0
19.785957,0.005822,9.063305,0
19.791958,0.005684,9.057868,0
19.797960,0.005549,9.052434,0
19.803961,0.005417,9.047003,0
19.809962,0.005289,9.041575,0
19.815963,0.005163,9.036151,0
19.821964,0.005041,9.030730,0
19.827966,0.004921,9.025312,0
19.833967,0.004805,9.019897,0
19.839968,0.004691,9.014486,0
19.845969,0.004579,9.009077,0
19.851970,0.004471,9.003673,0
19.857972,0.004365,8.998271,0
19.863973,0.004261,8.992872,0
19.869974,0.004160,8.987477,0
19.875975,0.004061,8.982085,0
19.881976,0.003965,8.976697,0
19.887978,0.003871,8.971311,0
19.893979,0.003779,8.965929,0
19.899980,0.003690,8.960550,0
19.905981,0.003602,8.955174,0
19.911982,0.003517,8.949802,0
19.917984,0.003433,8.944432,0
19.923985,0.003352,8.939066,0
19.929986,0.003272,8.933703,0
19.935987,0.003195,8.928343,0
19.941988,0.003119,8.922987,0
19.947990,0.003045,8.917634,0
19.953991,0.002973,8.912284,0
19.959992,0.002902,8.906937,0
19.965993,0.002833,8.901593,0
19.971994,0.002766,8.896253,0
19.977996,0.002701,8.890916,0
19.983997,0.002637,8.885582,0
19.989998,0.002574,8.880251,0
19.995999,0.002513,8.874923,0
20.002000,0.070399,8.948507,1
20.008002,0.270945,9.171976,1
20.014003,0.466734,9.384088,1
20.020004,0.657879,9.585502,1
20.026005,0.844491,9.776841,1
20.032006,1.026676,9.958690,1
20.038008,1.204540,10.131602,1
20.044009,1.378185,10.296096,1
20.050010,1.547712,10.452661,1
20.056011,1.713217,10.601759,1
20.062012,1.874797,10.743823,1
20.068014,2.032545,10.879261,1
20.074015,2.186551,11.008459,1
20.080016,2.336904,11.131780,1
20.086017,2.483690,11.249564,1
20.092018,2.626995,11.362133,1
20.098020,2.766902,11.469790,1
20.104021,2.903489,11.572820,1
20.110022,3.036837,11.671491,1
20.116023,3.167022,11.766057,1
20.122024,3.294119,11.856756,1
20.128026,3.418202,11.943811,1
20.134027,3.539341,12.027434,1
20.140028,3.657608,12.107825,1
20.146029,3.773069,12.185169,1
20.152030,3.885791,12.259645,1
20.158032,3.995840,12.331417,1
20.164033,4.103278,12.400642,1
20.170034,4.208168,12.467468,1
20.176035,4.310571,12.532034,1
20.182036,4.410544,12.594470,1
20.188038,4.508146,12.654899,1
20.194039,4.603433,12.713437,1
20.200040,4.696460,12.770194,1
20.206041,4.787281,12.825271,1
20.212042,4.875947,12.878767,1
20.218044,4.962510,12.930771,1
20.224045,5.047020,12.981371,1
20.230046,5.129526,13.030646,1
20.236047,5.210075,13.078673,1
20.242048,5.288713,13.125524,1
20.248050,5.365486,13.171267,1
20.254051,5.440437,13.215964,1
20.260052,5.513612,13.259676,1
20.266053,5.585050,13.302459,1
20.272054,5.654794,13.344366,1
20.278056,5.722884,13.385448,1
20.284057,5.789359,13.425751,1
20.290058,5.854257,13.465320,1
20.296059,5.917616,13.504196,1
20.302060,5.979471,13.542420,1
20.308062,6.039860,13.580028,1
20.314063,6.098817,13.617054,1
20.320064,6.156375,13.653533,1
20.326065,6.212568,13.689494,1
20.332066,6.267427,13.724967,1
20.338068,6.320986,13.759980,1
20.344069,6.373275,13.794558,1
20.350070,6.424323,13.828726,1
20.356071,6.474160,13.862506,1
20.362072,6.522815,13.895921,1
20.368074,6.570317,13.928990,1
20.374075,6.616691,13.961732,1
20.380076,6.661966,13.994167,1
20.386077,6.706166,14.026310,1
20.392078,6.749319,14.058178,1
20.398080,6.791448,14.089786,1
20.404081,6.832577,14.121148,1
20.410082,6.872731,14.152277,1
20.416083,6.911933,14.183186,1
20.422084,6.950204,14.213887,1
20.428086,6.987568,14.244391,1
20.434087,7.024046,14.274709,1
20.440088,7.059659,14.304850,1
20.446089,7.094427,14.334824,1
20.452090,7.128370,14.364639,1
20.458092,7.161508,14.394304,1
20.464093,7.193860,14.423827,1
20.470094,7.225445,14.453215,1
20.476095,7.256280,14.482475,1
20.482096,7.286384,14.511613,1
20.488098,7.315775,14.540635,1
20.494099,7.344468,14.569548,1
20.500100,7.369070,14.594379,0
20.506101,7.194283,14.390557,0
20.512102,7.023642,14.198218,0
20.518104,6.857048,14.016695,0
20.524105,6.694406,13.845358,0
20.530106,6.535622,13.683614,0
20.536107,6.380603,13.530904,0
20.542108,6.229262,13.386703,0
20.548110,6.081510,13.250514,0
20.554111,5.937263,13.121872,0
20.560112,5.796437,13.000337,0
20.566113,5.658952,12.885495,0
20.572114,5.524727,12.776957,0
20.578116,5.393686,12.674356,0
20.584117,5.265754,12.577347,0
20.590118,5.140855,12.485603,0
20.596119,5.018920,12.398818,0
20.602120,4.899876,12.316704,0
20.608122,4.783656,12.238989,0
20.614123,4.670192,12.165417,0
20.620124,4.559420,12.095746,0
20.626125,4.451275,12.029751,0
20.632126,4.345696,11.967216,0
20.638128,4.242620,11.907941,0
20.644129,4.141990,11.851735,0
20.650130,4.043746,11.798422,0
20.656131,3.947832,11.747831,0
20.662132,3.854194,11.699805,0
20.668134,3.762776,11.654195,0
20.674135,3.673527,11.610860,0
20.680136,3.586395,11.569668,0
20.686137,3.501329,11.530494,0
20.692138,3.418281,11.493221,0
20.698140,3.337203,11.457739,0
20.704141,3.258048,11.423943,0
20.710142,3.180770,11.391735,0
20.716143,3.105326,11.361023,0
20.722144,3.031671,11.331721,0
20.728146,2.959763,11.303746,0
20.734147,2.889560,11.277021,0
20.740148,2.821023,11.251474,0
20.746149,2.754111,11.227036,0
20.752150,2.688786,11.203644,0
20.758152,2.625011,11.181235,0
20.764153,2.562748,11.159753,0
20.770154,2.501963,11.139145,0
20.776155,2.442619,11.119360,0
20.782156,2.384682,11.100350,0
20.788158,2.328120,11.082070,0
20.794159,2.272899,11.064477,0
20.800160,2.218988,11.047533,0
20.806161,2.166356,11.031199,0
20.812162,2.114973,11.015441,0
20.818164,2.064808,11.000224,0
20.824165,2.015832,10.985517,0
20.830166,1.968019,10.971292,0
20.836167,1.921340,10.957520,0
20.842168,1.875767,10.944175,0
20.848170,1.831276,10.931232,0
20.854171,1.787840,10.918669,0
20.860172,1.745434,10.906463,0
20.866173,1.704034,10.894594,0
20.872174,1.663616,10.883042,0
20.878176,1.624157,10.871789,0
20.884177,1.585634,10.860818,0
20.890178,1.548024,10.850112,0
20.896179,1.511307,10.839657,0
20.902180,1.475460,10.829439,0
20.908182,1.440464,10.819442,0
20.914183,1.406297,10.809656,0
20.920184,1.372941,10.800067,0
20.926185,1.340377,10.790665,0
20.932186,1.308584,10.781439,0
20.938188,1.277546,10.772379,0
20.944189,1.247244,10.763475,0
20.950190,1.217661,10.754719,0
20.956191,1.188779,10.746101,0
20.962192,1.160582,10.737615,0
20.968194,1.133054,10.729253,0
20.974195,1.106180,10.721008,0
20.980196,1.079942,10.712873,0
20.986197,1.054327,10.704842,0
20.992198,1.029319,10.696909,0
20.998200,1.004905,10.689070,0
21.004201,0.981070,10.681317,0
21.010202,0.957800,10.673647,0
21.016203,0.935082,10.666056,0
21.022204,0.912903,10.658538,0
21.028206,0.891249,10.651090,0
21.034207,0.870110,10.643708,0
21.040208,0.849472,10.636387,0
21.046209,0.829323,10.629126,0
21.052210,0.809652,10.621920,0
21.058212,0.790448,10.614767,0
21.064213,0.771700,10.607664,0
21.070214,0.753396,10.600608,0
21.076215,0.735526,10.593596,0
21.082216,0.718080,10.586627,0
21.088218,0.701048,10.579697,0
21.094219,0.684420,10.572805,0
21.100220,0.668186,10.565950,0
21.106221,0.652337,10.559128,0
21.112222,0.636865,10.552338,0
21.118224,0.621759,10.545579,0
21.124225,0.607011,10.538849,0
21.130226,0.592614,10.532146,0
21.136227,0.578557,10.525470,0
21.142228,0.564835,10.518818,0
21.148230,0.551437,10.512190,0
21.154231,0.538358,10.505585,0
21.160232,0.525589,10.499001,0
21.166233,0.513122,10.492437,0
21.172234,0.500951,10.485893,0
21.178236,0.489069,10.479367,0
21.184237,0.477469,10.472858,0
21.190238,0.466144,10.466367,0
21.196239,0.455088,10.459891,0
21.202240,0.444293,10.453431,0
21.208242,0.433755,10.446986,0
21.214243,0.423467,10.440554,0
21.220244,0.413423,10.434136,0
21.226245,0.403617,10.427731,0
21.232246,0.394043,10.421338,0
21.238248,0.384697,10.414956,0
21.244249,0.375572,10.408587,0
21.250250,0.366664,10.402228,0
21.256251,0.357967,10.395879,0
21.262252,0.349477,10.389541,0
21.268254,0.341188,10.383212,0
21.274255,0.333095,10.376893,0
21.280256,0.325194,10.370583,0
21.286257,0.317481,10.364281,0
21.292258,0.309951,10.357988,0
21.298260,0.302599,10.351703,0
21.304261,0.295422,10.345426,0
21.310262,0.288414,10.339157,0
21.316263,0.281574,10.332895,0
21.322264,0.274895,10.326640,0
21.328266,0.268375,10.320392,0
21.334267,0.262009,10.314151,0
21.340268,0.255795,10.307917,0
21.346269,0.249727,10.301689,0
21.352270,0.243804,10.295467,0
21.358272,0.238021,10.289252,0
21.364273,0.232376,10.283042,0
21.370274,0.226864,10.276839,0
21.376275,0.221483,10.270641,0
21.382276,0.216230,10.264448,0
21.388278,0.211101,10.258262,0
21.394279,0.206094,10.252080,0
21.400280,0.201205,10.245904,0
21.406281,0.196433,10.239733,0
21.412282,0.191774,10.233567,0
21.418284,0.187225,10.227406,0
21.424285,0.182784,10.221250,0
21.430286,0.178449,10.215099,0
21.436287,0.174216,10.208953,0
21.442288,0.170084,10.202812,0
21.448290,0.166050,10.196675,0
21.454291,0.162111,10.190542,0
21.460292,0.158266,10.184415,0
21.466293,0.154512,10.178292,0
21.472294,0.150847,10.172173,0
21.478296,0.147269,10.166058,0
21.484297,0.143776,10.159948,0
21.490298,0.140366,10.153843,0
21.496299,0.137037,10.147741,0
21.502300,0.133786,10.141644,0
21.508302,0.130613,10.135551,0
21.514303,0.127515,10.129462,0
21.520304,0.124491,10.123377,0
21.526305,0.121538,10.117297,0
21.532306,0.118655,10.111220,0
21.538308,0.115841,10.105147,0
21.544309,0.113093,10.099079,0
21.550310,0.110411,10.093014,0
21.556311,0.107792,10.086954,0
21.562312,0.105235,10.080897,0
21.568314,0.102739,10.074844,0
21.574315,0.100302,10.068796,0
21.580316,0.097923,10.062751,0
21.586317,0.095600,10.056710,0
21.592318,0.093333,10.050673,0
21.598320,0.091119,10.044639,0
21.604321,0.088958,10.038610,0
21.610322,0.086848,10.032584,0
21.616323,0.084788,10.026562,0
21.622324,0.082777,10.020544,0
21.628326,0.080814,10.014530,0
21.634327,0.078897,10.008519,0
21.640328,0.077025,10.002512,0
21.646329,0.075198,9.996509,0
21.652330,0.073415,9.990510,0
21.658332,0.071673,9.984514,0
21.664333,0.069973,9.978522,0
21.670334,0.068314,9.972534,0
21.676335,0.066693,9.966550,0
21.682336,0.065111,9.960569,0
21.688338,0.063567,9.954592,0
21.694339,0.062059,9.948618,0
21.700340,0.060587,9.942648,0
21.706341,0.059150,9.936682,0
21.712342,0.057747,9.930720,0
21.718344,0.056378,9.924761,0
21.724345,0.055040,9.918805,0
21.730346,0.053735,9.912854,0
21.736347,0.052460,9.906906,0
21.742348,0.051216,9.900961,0
21.748350,0.050001,9.895021,0
21.754351,0.048815,9.889083,0
21.760352,0.047657,9.883150,0
21.766353,0.046527,9.877220,0
21.772354,0.045423,9.871294,0
21.778356,0.044346,9.865371,0
21.784357,0.043294,9.859452,0
21.790358,0.042267,9.853536,0
21.796359,0.041265,9.847624,0
21.802360,0.040286,9.841716,0
21.808362,0.039330,9.835811,0
21.814363,0.038398,9.829909,0
21.820364,0.037487,9.824012,0
21.826365,0.036598,9.818117,0
21.832366,0.035730,9.812227,0
21.838368,0.034882,9.806340,0
21.844369,0.034055,9.800456,0
21.850370,0.033247,9.794576,0
21.856371,0.032458,9.788700,0
21.862372,0.031689,9.782827,0
21.868374,0.030937,9.776958,0
21.874375,0.030203,9.771092,0
21.880376,0.029487,9.765230,0
21.886377,0.028787,9.759371,0
21.892378,0.028105,9.753516,0
21.898380,0.027438,9.747664,0
21.904381,0.026787,9.741816,0
21.910382,0.026152,9.735971,0
21.916383,0.025532,9.730130,0
21.922384,0.024926,9.724292,0
21.928386,0.024335,9.718458,0
21.934387,0.023758,9.712628,0
21.940388,0.023194,9.706800,0
21.946389,0.022644,9.700977,0
21.952390,0.022107,9.695157,0
21.958392,0.021582,9.689340,0
21.964393,0.021071,9.683527,0
21.970394,0.020571,9.677717,0
21.976395,0.020083,9.671911,0
21.982396,0.019606,9.666109,0
21.988398,0.019141,9.660309,0
21.994399,0.018687,9.654514,0
22.000400,0.018244,9.648722,0
22.006401,0.017811,9.642933,0
22.012402,0.017389,9.637148,0
22.018404,0.016977,9.631366,0
22.024405,0.016574,9.625588,0
22.030406,0.016181,9.619813,0
22.036407,0.015797,9.614041,0
22.042408,0.015422,9.608274,0
22.048410,0.015056,9.602509,0
22.054411,0.014699,9.596748,0
22.060412,0.014351,9.590991,0
22.066413,0.014010,9.585237,0
22.072414,0.013678,9.579486,0
22.078416,0.013354,9.573739,0
22.084417,0.013037,9.567995,0
22.090418,0.012728,9.562255,0
22.096419,0.012426,9.556518,0
22.102420,0.012131,9.550785,0
22.108422,0.011843,9.545055,0
22.114423,0.011562,9.539328,0
22.120424,0.011288,9.533605,0
22.126425,0.011020,9.527886,0
22.132426,0.010759,9.522169,0
22.138428,0.010504,9.516457,0
22.144429,0.010255,9.510747,0
22.150430,0.010011,9.505042,0
22.156431,0.009774,9.499339,0
22.162432,0.009542,9.493640,0
22.168434,0.009316,9.487944,0
22.174435,0.009095,9.482252,0
22.180436,0.008879,9.476563,0
22.186437,0.008669,9.470878,0
22.192438,0.008463,9.465196,0
22.198440,0.008262,9.459517,0
22.204441,0.008066,9.453842,0
22.210442,0.007875,9.448171,0
22.216443,0.007688,9.442502,0
22.222444,0.007506,9.436837,0
22.228446,0.007328,9.431176,0
22.234447,0.007154,9.425518,0
22.240448,0.006984,9.419863,0
22.246449,0.006819,9.414212,0
22.252450,0.006657,9.408564,0
22.258452,0.006499,9.402919,0
22.264453,0.006345,9.397278,0
22.270454,0.006194,9.391640,0
22.276455,0.006047,9.386006,0
22.282456,0.005904,9.380375,0
22.288458,0.005764,9.374747,0
22.294459,0.005627,9.369123,0
22.300460,0.005494,9.363502,0
22.306461,0.005363,9.357884,0
22.312462,0.005236,9.352270,0
22.318464,0.005112,9.346659,0
22.324465,0.004991,9.341052,0
22.330466,0.004872,9.335448,0
22.336467,0.004757,9.329847,0
22.342468,0.004644,9.324250,0
22.348470,0.004534,9.318656,0
22.354471,0.004426,9.313065,0
22.360472,0.004321,9.307478,0
22.366473,0.004219,9.301894,0
22.372474,0.004119,9.296313,0
22.378476,0.004021,9.290736,0
22.384477,0.003926,9.285162,0
22.390478,0.003833,9.279591,0
22.396479,0.003742,9.274024,0
22.402480,0.003653,9.268460,0
22.408482,0.003566,9.262900,0
22.414483,0.003482,9.257343,0
22.420484,0.003399,9.251789,0
22.426485,0.003318,9.246238,0
22.432486,0.003240,9.240691,0
22.438488,0.003163,9.235147,0
22.444489,0.003088,9.229607,0
22.450490,0.003015,9.224070,0
22.456491,0.002943,9.218536,0
22.462492,0.002873,9.213005,0
22.468494,0.002805,9.207478,0
22.474495,0.002739,9.201954,0
22.480496,0.002674,9.196433,0
22.486497,0.002610,9.190916,0
22.492498,0.002548,9.185402,0
22.498500,0.002488,9.179891,0
22.504501,0.154545,9.350046,1
22.510502,0.353095,9.568516,1
22.516503,0.546936,9.775908,1
22.522505,0.736179,9.972867,1
22.528506,0.920933,10.159999,1
22.534507,1.101305,10.337875,1
22.540508,1.277399,10.507035,1
22.546509,1.449316,10.667984,1
22.552511,1.617156,10.821200,1
22.558512,1.781014,10.967132,1
22.564513,1.940986,11.106204,1
22.570514,2.097163,11.238813,1
22.576515,2.249637,11.365337,1
22.582517,2.398493,11.486127,1
22.588518,2.543819,11.601518,1
22.594519,2.685698,11.711822,1
22.600520,2.824212,11.817335,1
22.606521,2.959440,11.918334,1
22.612523,3.091461,12.015083,1
22.618524,3.220350,12.107827,1
22.624525,3.346183,12.196799,1
22.630526,3.469030,12.282217,1
22.636527,3.588964,12.364288,1
22.642529,3.706053,12.443206,1
22.648530,3.820365,12.519152,1
22.654531,3.931966,12.592300,1
22.660532,4.040919,12.662811,1
22.666533,4.147289,12.730838,1
22.672535,4.251135,12.796525,1
22.678536,4.352518,12.860007,1
22.684537,4.451497,12.921411,1
22.690538,4.548127,12.980857,1
22.696539,4.642466,13.038459,1
22.702541,4.734567,13.094324,1
22.708542,4.824484,13.148550,1
22.714543,4.912268,13.201233,1
22.720544,4.997970,13.252462,1
22.726545,5.081639,13.302320,1
22.732547,5.163323,13.350886,1
22.738548,5.243070,13.398235,1
22.744549,5.320926,13.444436,1
22.750550,5.396934,13.489555,1
22.756551,5.471140,13.533655,1
22.762553,5.543586,13.576794,1
22.768554,5.614314,13.619026,1
22.774555,5.683364,13.660404,1
22.780556,5.750776,13.700976,1
22.786557,5.816589,13.740789,1
22.792559,5.880841,13.779886,1
22.798560,5.943569,13.818307,1
22.804561,6.004810,13.856090,1
22.810562,6.064598,13.893273,1
22.816563,6.122967,13.929889,1
22.822565,6.179952,13.965970,1
22.828566,6.235586,14.001546,1
22.834567,6.289900,14.036646,1
22.840568,6.342926,14.071296,1
22.846569,6.394694,14.105522,1
22.852571,6.445234,14.139348,1
22.858572,6.494575,14.172795,1
22.864573,6.542746,14.205885,1
22.870574,6.589775,14.238639,1
22.876575,6.635688,14.271073,1
22.882577,6.680512,14.303207,1
22.888578,6.724273,14.335056,1
22.894579,6.766995,14.366637,1
22.900580,6.808705,14.397963,1
22.906581,6.849425,14.429049,1
22.912583,6.889180,14.459909,1
22.918584,6.927991,14.490553,1
22.924585,6.965882,14.520994,1
22.930586,7.002874,14.551242,1
22.936587,7.038989,14.581309,1
22.942589,7.074247,14.611203,1
22.948590,7.108669,14.640933,1
22.954591,7.142274,14.670509,1
22.960592,7.175082,14.699938,1
22.966593,7.207112,14.729227,1
22.972595,7.238383,14.758385,1
22.978596,7.268911,14.787418,1
22.984597,7.298716,14.816331,1
22.990598,7.327814,14.845132,1
22.996599,7.356221,14.873825,1
23.002601,7.295732,14.800099,0
23.008602,7.122684,14.600970,0
23.014603,6.953742,14.413041,0
23.020604,6.788806,14.235662,0
23.026605,6.627783,14.068217,0
23.032607,6.470578,13.910128,0
23.038608,6.317103,13.760851,0
23.044609,6.167268,13.619872,0
23.050610,6.020986,13.486709,0
23.056611,5.878175,13.360905,0
23.062613,5.738750,13.242034,0
23.068614,5.602633,13.129690,0
23.074615,5.469744,13.023496,0
23.080616,5.340008,12.923091,0
23.086617,5.213348,12.828140,0
23.092619,5.089693,12.738325,0
23.098620,4.968970,12.653347,0
23.104621,4.851112,12.572924,0
23.110622,4.736048,12.496792,0
23.116623,4.623714,12.424700,0
23.122625,4.514044,12.356415,0
23.128626,4.406976,12.291713,0
23.134627,4.302447,12.230387,0
23.140628,4.200397,12.172241,0
23.146629,4.100768,12.117089,0
23.152631,4.003502,12.064757,0
23.158632,3.908543,12.015081,0
23.164633,3.815836,11.967907,0
23.170634,3.725329,11.923089,0
23.176635,3.636968,11.880490,0
23.182637,3.550702,11.839981,0
23.188638,3.466483,11.801441,0
23.194639,3.384262,11.764755,0
23.200640,3.303991,11.729816,0
23.206641,3.225623,11.696521,0
23.212643,3.149115,11.664776,0
23.218644,3.074421,11.634491,0
23.224645,3.001499,11.605579,0
23.230646,2.930307,11.577963,0
23.236647,2.860803,11.551566,0
23.242649,2.792947,11.526318,0
23.248650,2.726702,11.502152,0
23.254651,2.662027,11.479006,0
23.260652,2.598886,11.456819,0
23.266653,2.537243,11.435538,0
23.272655,2.477063,11.415108,0
23.278656,2.418309,11.395480,0
23.284657,2.360949,11.376609,0
23.290658,2.304950,11.358450,0
23.296659,2.250279,11.340962,0
23.302661,2.196905,11.324107,0
23.308662,2.144796,11.307847,0
23.314663,2.093924,11.292148,0
23.320664,2.044258,11.276977,0
23.326665,1.995771,11.262305,0
23.332667,1.948433,11.248102,0
23.338668,1.902218,11.234342,0
23.344669,1.857099,11.220998,0
23.350670,1.813051,11.208047,0
23.356671,1.770047,11.195466,0
23.362673,1.728064,11.183233,0
23.368674,1.687076,11.171329,0
23.374675,1.647060,11.159735,0
23.380676,1.607993,11.148433,0
23.386677,1.569853,11.137406,0
23.392679,1.532618,11.126638,0
23.398680,1.496266,11.116115,0
23.404681,1.460776,11.105822,0
23.410682,1.426128,11.095746,0
23.416683,1.392302,11.085875,0
23.422685,1.359278,11.076198,0
23.428686,1.327037,11.066702,0
23.434687,1.295561,11.057378,0
23.440688,1.264832,11.048216,0
23.446689,1.234831,11.039207,0
23.452691,1.205542,11.030342,0
23.458692,1.176948,11.021613,0
23.464693,1.149032,11.013012,0
23.470694,1.121778,11.004532,0
23.476695,1.095171,10.996166,0
23.482697,1.069194,10.987908,0
23.488698,1.043834,10.979752,0
23.494699,1.019075,10.971692,0
23.500700,0.994904,10.963722,0
23.506701,0.971306,10.955838,0
23.512703,0.948268,10.948035,0
23.518704,0.925776,10.940308,0
23.524705,0.903817,10.932653,0
23.530706,0.882380,10.925067,0
23.536707,0.861450,10.917544,0
23.542709,0.841018,10.910083,0
23.548710,0.821070,10.902679,0
23.554711,0.801595,10.895330,0
23.560712,0.782582,10.888032,0
23.566713,0.764020,10.880783,0
23.572715,0.745898,10.873580,0
23.578716,0.728206,10.866421,0
23.584717,0.710934,10.859303,0
23.590718,0.694071,10.852224,0
23.596719,0.677608,10.845182,0
23.602721,0.661536,10.838176,0
23.608722,0.645845,10.831202,0
23.614723,0.630526,10.824261,0
23.620724,0.615571,10.817349,0
23.626725,0.600970,10.810466,0
23.632727,0.586716,10.803610,0
23.638728,0.572800,10.796779,0
23.644729,0.559213,10.789973,0
23.650730,0.545949,10.783191,0
23.656731,0.533000,10.776430,0
23.662733,0.520358,10.769690,0
23.668734,0.508015,10.762971,0
23.674735,0.495966,10.756270,0
23.680736,0.484202,10.749588,0
23.686737,0.472717,10.742923,0
23.692739,0.461505,10.736274,0
23.698740,0.450558,10.729642,0
23.704741,0.439872,10.723024,0
23.710742,0.429438,10.716421,0
23.716743,0.419253,10.709832,0
23.722745,0.409308,10.703256,0
23.728746,0.399600,10.696693,0
23.734747,0.390122,10.690142,0
23.740748,0.380869,10.683603,0
23.746749,0.371835,10.677075,0
23.752751,0.363015,10.670558,0
23.758752,0.354405,10.664051,0
23.764753,0.345999,10.657554,0
23.770754,0.337792,10.651067,0
23.776755,0.329780,10.644589,0
23.782757,0.321958,10.638121,0
23.788758,0.314321,10.631661,0
23.794759,0.306866,10.625209,0
23.800760,0.299587,10.618765,0
23.806761,0.292482,10.612330,0
23.812763,0.285544,10.605902,0
23.818764,0.278771,10.599481,0
23.824765,0.272159,10.593068,0
23.830766,0.265704,10.586662,0
23.836767,0.259402,10.580262,0
23.842769,0.253249,10.573869,0
23.848770,0.247242,10.567483,0
23.854771,0.241378,10.561103,0
23.860772,0.235652,10.554729,0
23.866773,0.230063,10.548361,0
23.872775,0.224606,10.541999,0
23.878776,0.219279,10.535643,0
23.884777,0.214078,10.529292,0
23.890778,0.209000,10.522947,0
23.896779,0.204043,10.516608,0
23.902781,0.199203,10.510273,0
23.908782,0.194478,10.503944,0
23.914783,0.189865,10.497621,0
23.920784,0.185362,10.491302,0
23.926785,0.180965,10.484988,0
23.932787,0.176673,10.478679,0
23.938788,0.172483,10.472375,0
23.944789,0.168391,10.466076,0
23.950790,0.164397,10.459782,0
23.956791,0.160498,10.453492,0
23.962793,0.156691,10.447207,0
23.968794,0.152975,10.440926,0
23.974795,0.149346,10.434650,0
23.980796,0.145804,10.428379,0
23.986797,0.142346,10.422112,0
23.992799,0.138969,10.415849,0
23.998800,0.135673,10.409590,0
24.004801,0.132455,10.403336,0
24.010802,0.129313,10.397087,0
24.016803,0.126246,10.390841,0
24.022805,0.123252,10.384600,0
24.028806,0.120328,10.378362,0
24.034807,0.117474,10.372129,0
24.040808,0.114688,10.365900,0
24.046809,0.111968,10.359676,0
24.052811,0.109312,10.353455,0
24.058812,0.106719,10.347238,0
24.064813,0.104188,10.341026,0
24.070814,0.101717,10.334817,0
24.076815,0.099304,10.328612,0
24.082817,0.096949,10.322412,0
24.088818,0.094649,10.316215,0
24.094819,0.092404,10.310022,0
24.100820,0.090212,10.303833,0
24.106821,0.088073,10.297648,0
24.112823,0.085984,10.291467,0
24.118824,0.083944,10.285290,0
24.124825,0.081953,10.279117,0
24.130826,0.080009,10.272948,0
24.136827,0.078112,10.266782,0
24.142829,0.076259,10.260620,0
24.148830,0.074450,10.254462,0
24.154831,0.072684,10.248308,0
24.160832,0.070960,10.242158,0
24.166833,0.069277,10.236012,0
24.172835,0.067634,10.229869,0
24.178836,0.066030,10.223730,0
24.184837,0.064463,10.217595,0
24.190838,0.062934,10.211464,0
24.196839,0.061442,10.205336,0
24.202841,0.059984,10.199212,0
24.208842,0.058562,10.193092,0
24.214843,0.057173,10.186976,0
24.220844,0.055817,10.180863,0
24.226845,0.054493,10.174754,0
24.232847,0.053200,10.168649,0
24.238848,0.051938,10.162548,0
24.244849,0.050706,10.156450,0
24.250850,0.049504,10.150356,0
24.256851,0.048329,10.144266,0
24.262853,0.047183,10.138179,0
24.268854,0.046064,10.132096,0
24.274855,0.044971,10.126017,0
24.280856,0.043905,10.119941,0
24.286857,0.042863,10.113869,0
24.292859,0.041847,10.107801,0
24.298860,0.040854,10.101737,0
24.304861,0.039885,10.095676,0
24.310862,0.038939,10.089619,0
24.316863,0.038015,10.083565,0
24.322865,0.037114,10.077515,0
24.328866,0.036233,10.071469,0
24.334867,0.035374,10.065426,0
24.340868,0.034535,10.059387,0
24.346869,0.033716,10.053352,0
24.352871,0.032916,10.047320,0
24.358872,0.032135,10.041292,0
24.364873,0.031373,10.035268,0
24.370874,0.030629,10.029247,0
24.376875,0.029903,10.023230,0
24.382877,0.029193,10.017216,0
24.388878,0.028501,10.011206,0
24.394879,0.027825,10.005200,0
24.400880,0.027165,9.999197,0
24.406881,0.026521,9.993198,0
24.412883,0.025892,9.987203,0
24.418884,0.025277,9.981211,0
24.424885,0.024678,9.975223,0
24.430886,0.024093,9.969238,0
24.436887,0.023521,9.963257,0
24.442889,0.022963,9.957280,0
24.448890,0.022419,9.951306,0
24.454891,0.021887,9.945335,0
24.460892,0.021368,9.939369,0
24.466893,0.020861,9.933406,0
24.472895,0.020366,9.927446,0
24.478896,0.019883,9.921490,0
24.484897,0.019411,9.915538,0
24.490898,0.018951,9.909589,0
24.496899,0.018501,9.903644,0
24.502901,0.018063,9.897702,0
24.508902,0.017634,9.891764,0
24.514903,0.017216,9.885829,0
24.520904,0.016808,9.879898,0
24.526905,0.016409,9.873971,0
24.532907,0.016020,9.868047,0
24.538908,0.015640,9.862127,0
24.544909,0.015269,9.856210,0
24.550910,0.014907,9.850297,0
24.556911,0.014553,9.844387,0
24.562913,0.014208,9.838481,0
24.568914,0.013871,9.832579,0
24.574915,0.013542,9.826680,0
24.580916,0.013221,9.820784,0
