t_s,eps_uniaxial_pct,eps_biaxial_pct,Dx_uni_um,Dy_uni_um,Dx_bi_um,Dy_bi_um,sigma_on
1.496499,2.509203,3.947812,194.9816,202.5092,192.1044,207.8956,0
1.499166,2.508529,3.946753,194.9829,202.5085,192.1065,207.8935,0
1.501834,2.507856,3.945694,194.9843,202.5079,192.1086,207.8914,0
1.504502,2.507183,3.944635,194.9856,202.5072,192.1107,207.8893,0
1.507169,2.506511,3.943577,194.9870,202.5065,192.1128,207.8872,0
1.509837,2.505839,3.942519,194.9883,202.5058,192.1150,207.8850,0
1.512504,2.505167,3.941462,194.9897,202.5052,192.1171,207.8829,0
1.515172,2.504495,3.940405,194.9910,202.5045,192.1192,207.8808,0
1.517839,2.503823,3.939349,194.9924,202.5038,192.1213,207.8787,0
1.520507,2.503152,3.938293,194.9937,202.5032,192.1234,207.8766,0
1.523174,2.502481,3.937237,194.9950,202.5025,192.1255,207.8745,0
1.525842,2.501811,3.936182,194.9964,202.5018,192.1276,207.8724,0
1.528510,2.501140,3.935128,194.9977,202.5011,192.1297,207.8703,0
1.531177,2.500470,3.934073,194.9991,202.5005,192.1319,207.8681,0
1.533845,2.499800,3.933019,195.0004,202.4998,192.1340,207.8660,0
1.536512,2.499131,3.931966,195.0017,202.4991,192.1361,207.8639,0
1.539180,2.498461,3.930913,195.0031,202.4985,192.1382,207.8618,0
1.541847,2.497792,3.929860,195.0044,202.4978,192.1403,207.8597,0
1.544515,2.497124,3.928808,195.0058,202.4971,192.1424,207.8576,0
1.547182,2.496455,3.927756,195.0071,202.4965,192.1445,207.8555,0
1.549850,2.495787,3.926704,195.0084,202.4958,192.1466,207.8534,0
1.552518,2.495118,3.925653,195.0098,202.4951,192.1487,207.8513,0
1.555185,2.494451,3.924602,195.0111,202.4945,192.1508,207.8492,0
1.557853,2.493783,3.923552,195.0124,202.4938,192.1529,207.8471,0
1.560520,2.493116,3.922502,195.0138,202.4931,192.1550,207.8450,0
1.563188,2.492448,3.921452,195.0151,202.4924,192.1571,207.8429,0
1.565855,2.491782,3.920403,195.0164,202.4918,192.1592,207.8408,0
1.568523,2.491115,3.919354,195.0178,202.4911,192.1613,207.8387,0
1.571190,2.490448,3.918305,195.0191,202.4904,192.1634,207.8366,0
1.573858,2.489782,3.917257,195.0204,202.4898,192.1655,207.8345,0
1.576526,2.489116,3.916209,195.0218,202.4891,192.1676,207.8324,0
1.579193,2.488450,3.915162,195.0231,202.4885,192.1697,207.8303,0
1.581861,2.487785,3.914115,195.0244,202.4878,192.1718,207.8282,0
1.584528,2.487120,3.913068,195.0258,202.4871,192.1739,207.8261,0
1.587196,2.486454,3.912022,195.0271,202.4865,192.1760,207.8240,0
1.589863,2.485790,3.910976,195.0284,202.4858,192.1780,207.8220,0
1.592531,2.485125,3.909930,195.0298,202.4851,192.1801,207.8199,0
1.595198,2.484461,3.908885,195.0311,202.4845,192.1822,207.8178,0
1.597866,2.483796,3.907840,195.0324,202.4838,192.1843,207.8157,0
1.600534,2.483132,3.906795,195.0337,202.4831,192.1864,207.8136,0
1.603201,2.482469,3.905751,195.0351,202.4825,192.1885,207.8115,0
1.605869,2.481805,3.904707,195.0364,202.4818,192.1906,207.8094,0
1.608536,2.481142,3.903663,195.0377,202.4811,192.1927,207.8073,0
1.611204,2.480479,3.902620,195.0390,202.4805,192.1948,207.8052,0
1.613871,2.479816,3.901577,195.0404,202.4798,192.1968,207.8032,0
1.616539,2.479153,3.900534,195.0417,202.4792,192.1989,207.8011,0
1.619206,2.478490,3.899492,195.0430,202.4785,192.2010,207.7990,0
1.621874,2.477828,3.898450,195.0443,202.4778,192.2031,207.7969,0
1.624542,2.477166,3.897408,195.0457,202.4772,192.2052,207.7948,0
1.627209,2.476504,3.896367,195.0470,202.4765,192.2073,207.7927,0
1.629877,2.475843,3.895326,195.0483,202.4758,192.2093,207.7907,0
1.632544,2.475181,3.894285,195.0496,202.4752,192.2114,207.7886,0
1.635212,2.474520,3.893245,195.0510,202.4745,192.2135,207.7865,0
1.637879,2.473859,3.892205,195.0523,202.4739,192.2156,207.7844,0
1.640547,2.473198,3.891165,195.0536,202.4732,192.2177,207.7823,0
1.643214,2.472537,3.890126,195.0549,202.4725,192.2197,207.7803,0
1.645882,2.471877,3.889086,195.0562,202.4719,192.2218,207.7782,0
1.648550,2.471217,3.888048,195.0576,202.4712,192.2239,207.7761,0
1.651217,2.470557,3.887009,195.0589,202.4706,192.2260,207.7740,0
1.653885,2.469897,3.885971,195.0602,202.4699,192.2281,207.7719,0
1.656552,2.469237,3.884933,195.0615,202.4692,192.2301,207.7699,0
1.659220,2.468578,3.883896,195.0628,202.4686,192.2322,207.7678,0
1.661887,2.467919,3.882859,195.0642,202.4679,192.2343,207.7657,0
1.664555,2.467260,3.881822,195.0655,202.4673,192.2364,207.7636,0
1.667222,2.466601,3.880785,195.0668,202.4666,192.2384,207.7616,0
1.669890,2.465942,3.879749,195.0681,202.4659,192.2405,207.7595,0
1.672558,2.465284,3.878713,195.0694,202.4653,192.2426,207.7574,0
1.675225,2.464625,3.877677,195.0707,202.4646,192.2446,207.7554,0
1.677893,2.463967,3.876642,195.0721,202.4640,192.2467,207.7533,0
1.680560,2.463309,3.875607,195.0734,202.4633,192.2488,207.7512,0
1.683228,2.462652,3.874572,195.0747,202.4627,192.2509,207.7491,0
1.685895,2.461994,3.873538,195.0760,202.4620,192.2529,207.7471,0
1.688563,2.461337,3.872504,195.0773,202.4613,192.2550,207.7450,0
1.691230,2.460680,3.871470,195.0786,202.4607,192.2571,207.7429,0
1.693898,2.460023,3.870436,195.0800,202.4600,192.2591,207.7409,0
1.696566,2.459366,3.869403,195.0813,202.4594,192.2612,207.7388,0
1.699233,2.458710,3.868370,195.0826,202.4587,192.2633,207.7367,0
1.701901,2.458053,3.867337,195.0839,202.4581,192.2653,207.7347,0
1.704568,2.457397,3.866305,195.0852,202.4574,192.2674,207.7326,0
1.707236,2.456741,3.865273,195.0865,202.4567,192.2695,207.7305,0
1.709903,2.456086,3.864241,195.0878,202.4561,192.2715,207.7285,0
1.712571,2.455430,3.863210,195.0891,202.4554,192.2736,207.7264,0
1.715238,2.454775,3.862179,195.0905,202.4548,192.2756,207.7244,0
1.717906,2.454119,3.861148,195.0918,202.4541,192.2777,207.7223,0
1.720574,2.453464,3.860117,195.0931,202.4535,192.2798,207.7202,0
1.723241,2.452810,3.859087,195.0944,202.4528,192.2818,207.7182,0
1.725909,2.452155,3.858057,195.0957,202.4522,192.2839,207.7161,0
1.728576,2.451500,3.857027,195.0970,202.4515,192.2859,207.7141,0
1.731244,2.450846,3.855998,195.0983,202.4508,192.2880,207.7120,0
1.733911,2.450192,3.854969,195.0996,202.4502,192.2901,207.7099,0
1.736579,2.449538,3.853940,195.1009,202.4495,192.2921,207.7079,0
1.739246,2.448884,3.852912,195.1022,202.4489,192.2942,207.7058,0
1.741914,2.448231,3.851883,195.1035,202.4482,192.2962,207.7038,0
1.744582,2.447578,3.850855,195.1048,202.4476,192.2983,207.7017,0
1.747249,2.446924,3.849828,195.1062,202.4469,192.3003,207.6997,0
1.749917,2.446271,3.848800,195.1075,202.4463,192.3024,207.6976,0
1.752584,2.445619,3.847773,195.1088,202.4456,192.3045,207.6955,0
1.755252,2.444966,3.846747,195.1101,202.4450,192.3065,207.6935,0
1.757919,2.444314,3.845720,195.1114,202.4443,192.3086,207.6914,0
1.760587,2.443661,3.844694,195.1127,202.4437,192.3106,207.6894,0
1.763254,2.443009,3.843668,195.1140,202.4430,192.3127,207.6873,0
1.765922,2.442357,3.842642,195.1153,202.4424,192.3147,207.6853,0
1.768590,2.441706,3.841617,195.1166,202.4417,192.3168,207.6832,0
1.771257,2.441054,3.840592,195.1179,202.4411,192.3188,207.6812,0
1.773925,2.440403,3.839567,195.1192,202.4404,192.3209,207.6791,0
1.776592,2.439752,3.838543,195.1205,202.4398,192.3229,207.6771,0
1.779260,2.439101,3.837518,195.1218,202.4391,192.3250,207.6750,0
1.781927,2.438450,3.836494,195.1231,202.4384,192.3270,207.6730,0
1.784595,2.437799,3.835471,195.1244,202.4378,192.3291,207.6709,0
1.787262,2.437149,3.834447,195.1257,202.4371,192.3311,207.6689,0
1.789930,2.436499,3.833424,195.1270,202.4365,192.3332,207.6668,0
1.792598,2.435848,3.832402,195.1283,202.4358,192.3352,207.6648,0
1.795265,2.435199,3.831379,195.1296,202.4352,192.3372,207.6628,0
1.797933,2.434549,3.830357,195.1309,202.4345,192.3393,207.6607,0
1.800600,2.433899,3.829335,195.1322,202.4339,192.3413,207.6587,0
1.803268,2.433250,3.828313,195.1335,202.4332,192.3434,207.6566,0
1.805935,2.432601,3.827292,195.1348,202.4326,192.3454,207.6546,0
1.808603,2.431952,3.826271,195.1361,202.4320,192.3475,207.6525,0
1.811270,2.431303,3.825250,195.1374,202.4313,192.3495,207.6505,0
1.813938,2.430654,3.824229,195.1387,202.4307,192.3515,207.6485,0
1.816606,2.430006,3.823209,195.1400,202.4300,192.3536,207.6464,0
1.819273,2.429357,3.822189,195.1413,202.4294,192.3556,207.6444,0
1.821941,2.428709,3.821169,195.1426,202.4287,192.3577,207.6423,0
1.824608,2.428061,3.820150,195.1439,202.4281,192.3597,207.6403,0
1.827276,2.427414,3.819131,195.1452,202.4274,192.3617,207.6383,0
1.829943,2.426766,3.818112,195.1465,202.4268,192.3638,207.6362,0
1.832611,2.426119,3.817093,195.1478,202.4261,192.3658,207.6342,0
1.835278,2.425471,3.816075,195.1491,202.4255,192.3679,207.6321,0
1.837946,2.424824,3.815057,195.1504,202.4248,192.3699,207.6301,0
1.840614,2.424177,3.814039,195.1516,202.4242,192.3719,207.6281,0
1.843281,2.423531,3.813022,195.1529,202.4235,192.3740,207.6260,0
