t_s,protocol,eps_mod_pct,sigma_on
4.367289,short_100ms,2.486050,0
4.372457,short_100ms,2.429932,0
4.377626,short_100ms,2.376604,0
4.382794,short_100ms,2.325927,0
4.387963,short_100ms,2.277768,0
4.393131,short_100ms,2.231998,0
4.398299,short_100ms,2.188498,0
4.403468,short_100ms,2.147154,0
4.408636,short_100ms,2.107856,0
4.413805,short_100ms,2.070503,0
4.418973,short_100ms,2.034995,0
4.424141,short_100ms,2.001241,0
4.429310,short_100ms,1.969151,0
4.434478,short_100ms,1.938642,0
4.439647,short_100ms,1.909634,0
4.444815,short_100ms,1.882052,0
4.449983,short_100ms,1.855824,0
4.455152,short_100ms,1.830882,0
4.460320,short_100ms,1.807160,0
4.465488,short_100ms,1.784598,0
4.470657,short_100ms,1.763137,0
4.475825,short_100ms,1.742722,0
4.480994,short_100ms,1.723300,0
4.486162,short_100ms,1.704821,0
4.491330,short_100ms,1.687237,0
4.496499,short_100ms,1.670504,0
4.501667,short_100ms,1.654578,0
4.506836,short_100ms,1.639419,0
4.512004,short_100ms,1.624989,0
4.517172,short_100ms,1.611250,0
4.522341,short_100ms,1.598168,0
4.527509,short_100ms,1.585710,0
4.532678,short_100ms,1.573844,0
4.537846,short_100ms,1.562541,0
4.543014,short_100ms,1.551772,0
4.548183,short_100ms,1.541511,0
4.553351,short_100ms,1.531731,0
4.558520,short_100ms,1.522408,0
4.563688,short_100ms,1.513521,0
4.568856,short_100ms,1.505046,0
4.574025,short_100ms,1.496962,0
4.579193,short_100ms,1.489251,0
4.584361,short_100ms,1.481894,0
4.589530,short_100ms,1.474872,0
4.594698,short_100ms,1.468168,0
4.599867,short_100ms,1.461768,0
4.605035,short_100ms,1.455655,0
4.610203,short_100ms,1.449815,0
4.615372,short_100ms,1.444234,0
4.620540,short_100ms,1.438900,0
4.625709,short_100ms,1.433799,0
4.630877,short_100ms,1.428921,0
4.636045,short_100ms,1.424253,0
4.641214,short_100ms,1.419786,0
4.646382,short_100ms,1.415509,0
4.651551,short_100ms,1.411413,0
4.656719,short_100ms,1.407489,0
4.661887,short_100ms,1.403727,0
4.667056,short_100ms,1.400120,0
4.672224,short_100ms,1.396660,0
4.677392,short_100ms,1.393340,0
4.682561,short_100ms,1.390152,0
4.687729,short_100ms,1.387091,0
4.692898,short_100ms,1.384149,0
4.698066,short_100ms,1.381320,0
4.703234,short_100ms,1.378600,0
4.708403,short_100ms,1.375982,0
4.713571,short_100ms,1.373461,0
4.718740,short_100ms,1.371033,0
4.723908,short_100ms,1.368692,0
4.729076,short_100ms,1.366435,0
4.734245,short_100ms,1.364258,0
4.739413,short_100ms,1.362155,0
4.744582,short_100ms,1.360124,0
4.749750,short_100ms,1.358161,0
4.754918,short_100ms,1.356262,0
4.760087,short_100ms,1.354425,0
4.765255,short_100ms,1.352646,0
4.770423,short_100ms,1.350922,0
4.775592,short_100ms,1.349251,0
4.780760,short_100ms,1.347629,0
4.785929,short_100ms,1.346055,0
4.791097,short_100ms,1.344526,0
4.796265,short_100ms,1.343040,0
4.801434,short_100ms,1.341594,0
4.806602,short_100ms,1.340187,0
4.811771,short_100ms,1.338817,0
4.816939,short_100ms,1.337481,0
4.822107,short_100ms,1.336179,0
4.827276,short_100ms,1.334908,0
4.832444,short_100ms,1.333667,0
4.837613,short_100ms,1.332454,0
4.842781,short_100ms,1.331269,0
4.847949,short_100ms,1.330109,0
4.853118,short_100ms,1.328973,0
4.858286,short_100ms,1.327861,0
4.863454,short_100ms,1.326770,0
4.868623,short_100ms,1.325701,0
4.873791,short_100ms,1.324651,0
4.878960,short_100ms,1.323621,0
4.884128,short_100ms,1.322608,0
4.889296,short_100ms,1.321612,0
4.894465,short_100ms,1.320633,0
4.899633,short_100ms,1.319669,0
4.904802,short_100ms,1.318720,0
4.909970,short_100ms,1.317785,0
4.915138,short_100ms,1.316863,0
4.920307,short_100ms,1.315953,0
4.925475,short_100ms,1.315056,0
4.930644,short_100ms,1.314170,0
4.935812,short_100ms,1.313295,0
4.940980,short_100ms,1.312430,0
4.946149,short_100ms,1.311575,0
4.951317,short_100ms,1.310729,0
4.956485,short_100ms,1.309893,0
4.961654,short_100ms,1.309064,0
4.966822,short_100ms,1.308244,0
4.971991,short_100ms,1.307432,0
4.977159,short_100ms,1.306626,0
4.982327,short_100ms,1.305828,0
4.987496,short_100ms,1.305036,0
4.992664,short_100ms,1.304251,0
4.997833,short_100ms,1.303472,0
5.003001,short_100ms,1.302698,0
5.008169,short_100ms,1.301930,0
5.013338,short_100ms,1.301167,0
5.018506,short_100ms,1.300409,0
5.023675,short_100ms,1.299655,0
5.028843,short_100ms,1.298906,0
5.034011,short_100ms,1.298162,0
5.039180,short_100ms,1.297421,0
5.044348,short_100ms,1.296685,0
5.049517,short_100ms,1.295952,0
5.054685,short_100ms,1.295222,0
5.059853,short_100ms,1.294497,0
5.065022,short_100ms,1.293774,0
5.070190,short_100ms,1.293054,0
5.075358,short_100ms,1.292337,0
5.080527,short_100ms,1.291624,0
5.085695,short_100ms,1.290912,0
5.090864,short_100ms,1.290204,0
5.096032,short_100ms,1.289498,0
5.101200,short_100ms,1.288794,0
5.106369,short_100ms,1.288092,0
5.111537,short_100ms,1.287393,0
5.116706,short_100ms,1.286696,0
5.121874,short_100ms,1.286000,0
5.127042,short_100ms,1.285307,0
5.132211,short_100ms,1.284615,0
5.137379,short_100ms,1.283925,0
5.142548,short_100ms,1.283237,0
5.147716,short_100ms,1.282550,0
5.152884,short_100ms,1.281865,0
5.158053,short_100ms,1.281182,0
5.163221,short_100ms,1.280500,0
5.168389,short_100ms,1.279819,0
5.173558,short_100ms,1.279139,0
5.178726,short_100ms,1.278461,0
5.183895,short_100ms,1.277784,0
5.189063,short_100ms,1.277108,0
5.194231,short_100ms,1.276434,0
5.199400,short_100ms,1.275760,0
5.204568,short_100ms,1.275087,0
5.209737,short_100ms,1.274416,0
5.214905,short_100ms,1.273745,0
5.220073,short_100ms,1.273076,0
5.225242,short_100ms,1.272407,0
5.230410,short_100ms,1.271739,0
5.235579,short_100ms,1.271072,0
5.240747,short_100ms,1.270406,0
5.245915,short_100ms,1.269741,0
5.251084,short_100ms,1.269077,0
5.256252,short_100ms,1.268413,0
5.261420,short_100ms,1.267750,0
5.266589,short_100ms,1.267088,0
5.271757,short_100ms,1.266426,0
5.276926,short_100ms,1.265765,0
5.282094,short_100ms,1.265105,0
5.287262,short_100ms,1.264446,0
5.292431,short_100ms,1.263787,0
5.297599,short_100ms,1.263129,0
5.302768,short_100ms,1.262471,0
5.307936,short_100ms,1.261814,0
5.313104,short_100ms,1.261157,0
5.318273,short_100ms,1.260501,0
5.323441,short_100ms,1.259846,0
5.328610,short_100ms,1.259191,0
5.333778,short_100ms,1.258537,0
5.338946,short_100ms,1.257883,0
5.344115,short_100ms,1.257230,0
5.349283,short_100ms,1.256577,0
5.354451,short_100ms,1.255925,0
5.359620,short_100ms,1.255273,0
5.364788,short_100ms,1.254622,0
5.369957,short_100ms,1.253971,0
5.375125,short_100ms,1.253321,0
5.380293,short_100ms,1.252671,0
5.385462,short_100ms,1.252021,0
5.390630,short_100ms,1.251372,0
5.395799,short_100ms,1.250724,0
5.400967,short_100ms,1.250076,0
5.406135,short_100ms,1.249428,0
5.411304,short_100ms,1.248781,0
5.416472,short_100ms,1.248134,0
5.421641,short_100ms,1.247487,0
5.426809,short_100ms,1.246841,0
5.431977,short_100ms,1.246196,0
5.437146,short_100ms,1.245550,0
5.442314,short_100ms,1.244906,0
5.447482,short_100ms,1.244261,0
5.452651,short_100ms,1.243617,0
5.457819,short_100ms,1.242974,0
5.462988,short_100ms,1.242330,0
5.468156,short_100ms,1.241687,0
5.473324,short_100ms,1.241045,0
5.478493,short_100ms,1.240403,0
5.483661,short_100ms,1.239761,0
5.488830,short_100ms,1.239120,0
5.493998,short_100ms,1.238479,0
5.499166,short_100ms,1.237838,0
5.504335,short_100ms,1.237198,0
5.509503,short_100ms,1.236558,0
5.514672,short_100ms,1.235918,0
5.519840,short_100ms,1.235279,0
5.525008,short_100ms,1.234640,0
5.530177,short_100ms,1.234002,0
5.535345,short_100ms,1.233364,0
5.540514,short_100ms,1.232726,0
5.545682,short_100ms,1.232089,0
5.550850,short_100ms,1.231452,0
5.556019,short_100ms,1.230815,0
5.561187,short_100ms,1.230179,0
5.566355,short_100ms,1.229543,0
5.571524,short_100ms,1.228907,0
5.576692,short_100ms,1.228272,0
5.581861,short_100ms,1.227637,0
5.587029,short_100ms,1.227002,0
5.592197,short_100ms,1.226368,0
5.597366,short_100ms,1.225734,0
5.602534,short_100ms,1.225100,0
5.607703,short_100ms,1.224467,0
5.612871,short_100ms,1.223834,0
5.618039,short_100ms,1.223201,0
5.623208,short_100ms,1.222569,0
5.628376,short_100ms,1.221937,0
5.633545,short_100ms,1.221306,0
5.638713,short_100ms,1.220675,0
5.643881,short_100ms,1.220044,0
5.649050,short_100ms,1.219413,0
5.654218,short_100ms,1.218783,0
5.659386,short_100ms,1.218153,0
5.664555,short_100ms,1.217523,0
5.669723,short_100ms,1.216894,0
5.674892,short_100ms,1.216265,0
5.680060,short_100ms,1.215637,0
5.685228,short_100ms,1.215008,0
5.690397,short_100ms,1.214381,0
5.695565,short_100ms,1.213753,0
5.700734,short_100ms,1.213126,0
5.705902,short_100ms,1.212499,0
5.711070,short_100ms,1.211872,0
5.716239,short_100ms,1.211246,0
5.721407,short_100ms,1.210620,0
5.726576,short_100ms,1.209994,0
5.731744,short_100ms,1.209369,0
5.736912,short_100ms,1.208744,0
5.742081,short_100ms,1.208120,0
5.747249,short_100ms,1.207495,0
5.752417,short_100ms,1.206871,0
5.757586,short_100ms,1.206248,0
5.762754,short_100ms,1.205624,0
5.767923,short_100ms,1.205001,0
5.773091,short_100ms,1.204379,0
5.778259,short_100ms,1.203756,0
5.783428,short_100ms,1.203134,0
5.788596,short_100ms,1.202513,0
5.793765,short_100ms,1.201891,0
5.798933,short_100ms,1.201270,0
5.804101,short_100ms,1.200649,0
5.809270,short_100ms,1.200029,0
5.814438,short_100ms,1.199409,0
5.819607,short_100ms,1.198789,0
5.824775,short_100ms,1.198170,0
5.829943,short_100ms,1.197551,0
5.835112,short_100ms,1.196932,0
5.840280,short_100ms,1.196313,0
5.845448,short_100ms,1.195695,0
5.850617,short_100ms,1.195077,0
5.855785,short_100ms,1.194460,0
5.860954,short_100ms,1.193843,0
5.866122,short_100ms,1.193226,0
5.871290,short_100ms,1.192609,0
5.876459,short_100ms,1.191993,0
5.881627,short_100ms,1.191377,0
5.886796,short_100ms,1.190761,0
5.891964,short_100ms,1.190146,0
5.897132,short_100ms,1.189531,0
5.902301,short_100ms,1.188916,0
5.907469,short_100ms,1.188302,0
5.912638,short_100ms,1.187688,0
5.917806,short_100ms,1.187074,0
5.922974,short_100ms,1.186461,0
5.928143,short_100ms,1.185848,0
5.933311,short_100ms,1.185235,0
5.938479,short_100ms,1.184623,0
5.943648,short_100ms,1.184011,0
5.948816,short_100ms,1.183399,0
5.953985,short_100ms,1.182787,0
5.959153,short_100ms,1.182176,0
5.964321,short_100ms,1.181565,0
5.969490,short_100ms,1.180955,0
5.974658,short_100ms,1.180345,0
5.979827,short_100ms,1.179735,0
5.984995,short_100ms,1.179125,0
5.990163,short_100ms,1.178516,0
5.995332,short_100ms,1.177907,0
6.000500,short_100ms,1.177298,0
6.005669,short_100ms,1.176690,0
6.010837,short_100ms,1.176082,0
6.016005,short_100ms,1.175474,0
6.021174,short_100ms,1.174867,0
6.026342,short_100ms,1.174260,0
6.031511,short_100ms,1.173653,0
6.036679,short_100ms,1.173047,0
6.041847,short_100ms,1.172441,0
6.047016,short_100ms,1.171835,0
6.052184,short_100ms,1.171229,0
6.057352,short_100ms,1.170624,0
6.062521,short_100ms,1.170019,0
6.067689,short_100ms,1.169415,0
6.072858,short_100ms,1.168810,0
6.078026,short_100ms,1.168206,0
6.083194,short_100ms,1.167603,0
6.088363,short_100ms,1.167000,0
6.093531,short_100ms,1.166397,0
6.098700,short_100ms,1.165794,0
6.103868,short_100ms,1.165191,0
6.109036,short_100ms,1.164589,0
6.114205,short_100ms,1.163988,0
6.119373,short_100ms,1.163386,0
6.124542,short_100ms,1.162785,0
6.129710,short_100ms,1.162184,0
6.134878,short_100ms,1.161584,0
6.140047,short_100ms,1.160984,0
6.145215,short_100ms,1.160384,0
6.150383,short_100ms,1.159784,0
6.155552,short_100ms,1.159185,0
6.160720,short_100ms,1.158586,0
6.165889,short_100ms,1.157987,0
6.171057,short_100ms,1.157389,0
6.176225,short_100ms,1.156791,0
6.181394,short_100ms,1.156193,0
6.186562,short_100ms,1.155596,0
6.191731,short_100ms,1.154999,0
6.196899,short_100ms,1.154402,0
6.202067,short_100ms,1.153805,0
6.207236,short_100ms,1.153209,0
6.212404,short_100ms,1.152613,0
6.217573,short_100ms,1.152018,0
6.222741,short_100ms,1.151422,0
6.227909,short_100ms,1.150828,0
6.233078,short_100ms,1.150233,0
6.238246,short_100ms,1.149639,0
6.243414,short_100ms,1.149045,0
6.248583,short_100ms,1.148451,0
6.253751,short_100ms,1.147857,0
6.258920,short_100ms,1.147264,0
6.264088,short_100ms,1.146672,0
6.269256,short_100ms,1.146079,0
6.274425,short_100ms,1.145487,0
6.279593,short_100ms,1.144895,0
6.284762,short_100ms,1.144303,0
6.289930,short_100ms,1.143712,0
6.295098,short_100ms,1.143121,0
6.300267,short_100ms,1.153131,1
6.305435,short_100ms,1.353225,1
6.310604,short_100ms,1.544675,1
6.315772,short_100ms,1.727915,1
6.320940,short_100ms,1.903358,1
6.326109,short_100ms,2.071396,1
6.331277,short_100ms,2.232402,1
6.336445,short_100ms,2.386728,1
6.341614,short_100ms,2.534712,1
6.346782,short_100ms,2.676670,1
6.351951,short_100ms,2.812907,1
6.357119,short_100ms,2.943709,1
6.362287,short_100ms,3.069350,1
6.367456,short_100ms,3.190089,1
6.372624,short_100ms,3.306172,1
6.377793,short_100ms,3.417833,1
6.382961,short_100ms,3.525293,1
6.388129,short_100ms,3.628764,1
6.393298,short_100ms,3.728446,1
6.398466,short_100ms,3.824529,1
6.403635,short_100ms,3.774820,0
6.408803,short_100ms,3.669237,0
6.413971,short_100ms,3.568929,0
6.419140,short_100ms,3.473629,0
6.424308,short_100ms,3.383086,0
6.429476,short_100ms,3.297061,0
6.434645,short_100ms,3.215324,0
6.439813,short_100ms,3.137662,0
6.444982,short_100ms,3.063868,0
6.450150,short_100ms,2.993747,0
6.455318,short_100ms,2.927115,0
6.460487,short_100ms,2.863796,0
6.465655,short_100ms,2.803622,0
6.470824,short_100ms,2.746436,0
6.475992,short_100ms,2.692088,0
6.481160,short_100ms,2.640433,0
6.486329,short_100ms,2.591337,0
6.491497,short_100ms,2.544671,0
6.496666,short_100ms,2.500312,0
6.501834,short_100ms,2.458144,0
6.507002,short_100ms,2.418057,0
6.512171,short_100ms,2.379946,0
6.517339,short_100ms,2.343711,0
6.522508,short_100ms,2.309258,0
6.527676,short_100ms,2.276498,0
6.532844,short_100ms,2.245344,0
6.538013,short_100ms,2.215717,0
6.543181,short_100ms,2.187538,0
6.548349,short_100ms,2.160736,0
6.553518,short_100ms,2.135241,0
6.558686,short_100ms,2.110988,0
6.563855,short_100ms,2.087912,0
6.569023,short_100ms,2.065956,0
6.574191,short_100ms,2.045063,0
6.579360,short_100ms,2.025180,0
6.584528,short_100ms,2.006255,0
6.589697,short_100ms,1.988240,0
6.594865,short_100ms,1.971090,0
6.600033,short_100ms,1.954761,0
6.605202,short_100ms,1.939212,0
6.610370,short_100ms,1.924403,0
6.615539,short_100ms,1.910297,0
6.620707,short_100ms,1.896858,0
6.625875,short_100ms,1.884054,0
6.631044,short_100ms,1.871852,0
6.636212,short_100ms,1.860222,0
6.641380,short_100ms,1.849136,0
6.646549,short_100ms,1.838564,0
6.651717,short_100ms,1.828483,0
6.656886,short_100ms,1.818867,0
6.662054,short_100ms,1.809693,0
6.667222,short_100ms,1.800938,0
6.672391,short_100ms,1.792581,0
6.677559,short_100ms,1.784603,0
6.682728,short_100ms,1.776984,0
6.687896,short_100ms,1.769707,0
6.693064,short_100ms,1.762753,0
6.698233,short_100ms,1.756108,0
6.703401,short_100ms,1.749754,0
6.708570,short_100ms,1.743679,0
6.713738,short_100ms,1.737867,0
6.718906,short_100ms,1.732305,0
6.724075,short_100ms,1.726981,0
6.729243,short_100ms,1.721883,0
6.734411,short_100ms,1.716999,0
6.739580,short_100ms,1.712319,0
6.744748,short_100ms,1.707833,0
6.749917,short_100ms,1.703530,0
6.755085,short_100ms,1.699402,0
6.760253,short_100ms,1.695440,0
6.765422,short_100ms,1.691635,0
6.770590,short_100ms,1.687979,0
6.775759,short_100ms,1.684465,0
6.780927,short_100ms,1.681087,0
6.786095,short_100ms,1.677836,0
6.791264,short_100ms,1.674707,0
6.796432,short_100ms,1.671694,0
6.801601,short_100ms,1.668790,0
6.806769,short_100ms,1.665991,0
6.811937,short_100ms,1.663291,0
6.817106,short_100ms,1.660684,0
6.822274,short_100ms,1.658167,0
6.827442,short_100ms,1.655735,0
6.832611,short_100ms,1.653384,0
6.837779,short_100ms,1.651109,0
6.842948,short_100ms,1.648907,0
6.848116,short_100ms,1.646773,0
6.853284,short_100ms,1.644706,0
6.858453,short_100ms,1.642701,0
6.863621,short_100ms,1.640755,0
6.868790,short_100ms,1.638865,0
6.873958,short_100ms,1.637029,0
6.879126,short_100ms,1.635244,0
6.884295,short_100ms,1.633507,0
6.889463,short_100ms,1.631815,0
6.894632,short_100ms,1.630168,0
6.899800,short_100ms,1.628561,0
6.904968,short_100ms,1.626994,0
6.910137,short_100ms,1.625464,0
6.915305,short_100ms,1.623970,0
6.920473,short_100ms,1.622510,0
6.925642,short_100ms,1.621081,0
6.930810,short_100ms,1.619683,0
6.935979,short_100ms,1.618314,0
6.941147,short_100ms,1.616973,0
6.946315,short_100ms,1.615658,0
6.951484,short_100ms,1.614367,0
6.956652,short_100ms,1.613100,0
6.961821,short_100ms,1.611856,0
6.966989,short_100ms,1.610633,0
6.972157,short_100ms,1.609430,0
6.977326,short_100ms,1.608246,0
6.982494,short_100ms,1.607081,0
6.987663,short_100ms,1.605933,0
6.992831,short_100ms,1.604802,0
6.997999,short_100ms,1.603687,0
7.003168,short_100ms,1.602586,0
7.008336,short_100ms,1.601500,0
7.013505,short_100ms,1.600428,0
7.018673,short_100ms,1.599368,0
7.023841,short_100ms,1.598321,0
7.029010,short_100ms,1.597285,0
7.034178,short_100ms,1.596260,0
7.039346,short_100ms,1.595246,0
7.044515,short_100ms,1.594242,0
7.049683,short_100ms,1.593248,0
7.054852,short_100ms,1.592262,0
7.060020,short_100ms,1.591286,0
7.065188,short_100ms,1.590317,0
7.070357,short_100ms,1.589357,0
7.075525,short_100ms,1.588404,0
7.080694,short_100ms,1.587458,0
7.085862,short_100ms,1.586519,0
7.091030,short_100ms,1.585586,0
7.096199,short_100ms,1.584660,0
7.101367,short_100ms,1.583739,0
7.106536,short_100ms,1.582824,0
7.111704,short_100ms,1.581914,0
7.116872,short_100ms,1.581010,0
7.122041,short_100ms,1.580110,0
7.127209,short_100ms,1.579215,0
7.132377,short_100ms,1.578324,0
7.137546,short_100ms,1.577438,0
7.142714,short_100ms,1.576556,0
7.147883,short_100ms,1.575677,0
7.153051,short_100ms,1.574802,0
7.158219,short_100ms,1.573931,0
7.163388,short_100ms,1.573063,0
7.168556,short_100ms,1.572198,0
7.173725,short_100ms,1.571336,0
7.178893,short_100ms,1.570477,0
7.184061,short_100ms,1.569621,0
7.189230,short_100ms,1.568768,0
7.194398,short_100ms,1.567917,0
7.199567,short_100ms,1.567069,0
7.204735,short_100ms,1.566223,0
7.209903,short_100ms,1.565380,0
7.215072,short_100ms,1.564538,0
7.220240,short_100ms,1.563699,0
7.225408,short_100ms,1.562861,0
7.230577,short_100ms,1.562026,0
7.235745,short_100ms,1.561192,0
7.240914,short_100ms,1.560360,0
7.246082,short_100ms,1.559530,0
7.251250,short_100ms,1.558701,0
7.256419,short_100ms,1.557874,0
7.261587,short_100ms,1.557049,0
